ciudad,temperatura,descripcion,humedad,viento,presion,created_at,nivel,congestion,mensaje
Madrid,26.5,cielo claro,36,13.4,,2024-08-13 20:00:00,Bajo,28,Tráfico fluido.
Vigo,20.5,lluvia,83,6.6,,2024-08-13 20:00:00,Bajo,27,Tráfico fluido.
Madrid,26.5,cielo claro,36,13.4,,2024-08-13 20:00:00,Bajo,28,Tráfico fluido.
Vigo,20.5,lluvia,83,6.6,,2024-08-13 20:00:00,Bajo,27,Tráfico fluido.
Madrid,25.1,nublado,41,7.6,,2024-08-13 21:00:00,Bajo,23,Tráfico fluido.
Vigo,20.5,nublado,83,4.0,,2024-08-13 21:00:00,Bajo,15,Tráfico fluido.
Madrid,25.1,nublado,41,7.6,,2024-08-13 21:00:00,Bajo,23,Tráfico fluido.
Vigo,20.5,nublado,83,4.0,,2024-08-13 21:00:00,Bajo,15,Tráfico fluido.
Madrid,24.2,cielo claro,44,9.7,,2024-08-13 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.6,nublado,83,2.4,,2024-08-13 22:00:00,Bajo,15,Tráfico fluido.
Madrid,24.2,cielo claro,44,9.7,,2024-08-13 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.6,nublado,83,2.4,,2024-08-13 22:00:00,Bajo,15,Tráfico fluido.
Madrid,22.8,cielo claro,49,12.3,,2024-08-13 23:00:00,Bajo,28,Tráfico fluido.
Vigo,20.1,nublado,86,6.8,,2024-08-13 23:00:00,Bajo,15,Tráfico fluido.
Madrid,22.8,cielo claro,49,12.3,,2024-08-13 23:00:00,Bajo,28,Tráfico fluido.
Vigo,20.1,nublado,86,6.8,,2024-08-13 23:00:00,Bajo,15,Tráfico fluido.
Madrid,21.9,cielo claro,52,8.2,,2024-08-14 00:00:00,Bajo,23,Tráfico fluido.
Vigo,19.4,lluvia,90,8.2,,2024-08-14 00:00:00,Bajo,27,Tráfico fluido.
Madrid,21.9,cielo claro,52,8.2,,2024-08-14 00:00:00,Bajo,23,Tráfico fluido.
Vigo,19.4,lluvia,90,8.2,,2024-08-14 00:00:00,Bajo,27,Tráfico fluido.
Madrid,21.7,cielo claro,56,10.2,,2024-08-14 01:00:00,Bajo,28,Tráfico fluido.
Vigo,19.4,nublado,85,12.6,,2024-08-14 01:00:00,Bajo,20,Tráfico fluido.
Madrid,21.7,cielo claro,56,10.2,,2024-08-14 01:00:00,Bajo,28,Tráfico fluido.
Vigo,19.4,nublado,85,12.6,,2024-08-14 01:00:00,Bajo,20,Tráfico fluido.
Madrid,21.0,cielo claro,59,8.4,,2024-08-14 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.9,cielo claro,86,13.4,,2024-08-14 02:00:00,Bajo,20,Tráfico fluido.
Madrid,21.0,cielo claro,59,8.4,,2024-08-14 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.9,cielo claro,86,13.4,,2024-08-14 02:00:00,Bajo,20,Tráfico fluido.
Madrid,20.3,cielo claro,61,6.5,,2024-08-14 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,cielo claro,88,12.3,,2024-08-14 03:00:00,Bajo,20,Tráfico fluido.
Madrid,20.3,cielo claro,61,6.5,,2024-08-14 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,cielo claro,88,12.3,,2024-08-14 03:00:00,Bajo,20,Tráfico fluido.
Madrid,19.6,cielo claro,64,4.8,,2024-08-14 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,90,10.8,,2024-08-14 04:00:00,Bajo,20,Tráfico fluido.
Madrid,19.6,cielo claro,64,4.8,,2024-08-14 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,90,10.8,,2024-08-14 04:00:00,Bajo,20,Tráfico fluido.
Madrid,19.0,cielo claro,67,4.2,,2024-08-14 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.2,cielo claro,91,10.8,,2024-08-14 05:00:00,Bajo,20,Tráfico fluido.
Madrid,19.0,cielo claro,67,4.2,,2024-08-14 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.2,cielo claro,91,10.8,,2024-08-14 05:00:00,Bajo,20,Tráfico fluido.
Madrid,19.2,cielo claro,66,7.2,,2024-08-14 06:00:00,Bajo,23,Tráfico fluido.
Vigo,16.8,cielo claro,91,11.6,,2024-08-14 06:00:00,Bajo,20,Tráfico fluido.
Madrid,19.2,cielo claro,66,7.2,,2024-08-14 06:00:00,Bajo,23,Tráfico fluido.
Vigo,16.8,cielo claro,91,11.6,,2024-08-14 06:00:00,Bajo,20,Tráfico fluido.
Madrid,20.7,cielo claro,60,8.2,,2024-08-14 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.0,cielo claro,81,13.9,,2024-08-14 07:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,20.7,cielo claro,60,8.2,,2024-08-14 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.0,cielo claro,81,13.9,,2024-08-14 07:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,22.9,cielo claro,49,11.0,,2024-08-14 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,19.7,cielo claro,71,12.2,,2024-08-14 08:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,22.9,cielo claro,49,11.0,,2024-08-14 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,19.7,cielo claro,71,12.2,,2024-08-14 08:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,24.8,cielo claro,42,12.7,,2024-08-14 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,21.4,cielo claro,63,14.8,,2024-08-14 09:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,24.8,cielo claro,42,12.7,,2024-08-14 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,21.4,cielo claro,63,14.8,,2024-08-14 09:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,26.4,cielo claro,36,13.0,,2024-08-14 10:00:00,Bajo,28,Tráfico fluido.
Vigo,23.2,cielo claro,54,16.6,,2024-08-14 10:00:00,Bajo,20,Tráfico fluido.
Madrid,26.4,cielo claro,36,13.0,,2024-08-14 10:00:00,Bajo,28,Tráfico fluido.
Vigo,23.2,cielo claro,54,16.6,,2024-08-14 10:00:00,Bajo,20,Tráfico fluido.
Madrid,27.8,cielo claro,33,11.2,,2024-08-14 11:00:00,Bajo,28,Tráfico fluido.
Vigo,24.7,cielo claro,48,18.5,,2024-08-14 11:00:00,Bajo,20,Tráfico fluido.
Madrid,27.8,cielo claro,33,11.2,,2024-08-14 11:00:00,Bajo,28,Tráfico fluido.
Vigo,24.7,cielo claro,48,18.5,,2024-08-14 11:00:00,Bajo,20,Tráfico fluido.
Madrid,28.9,cielo claro,31,11.6,,2024-08-14 12:00:00,Bajo,28,Tráfico fluido.
Vigo,26.1,nublado,43,19.5,,2024-08-14 12:00:00,Bajo,20,Tráfico fluido.
Madrid,28.9,cielo claro,31,11.6,,2024-08-14 12:00:00,Bajo,28,Tráfico fluido.
Vigo,26.1,nublado,43,19.5,,2024-08-14 12:00:00,Bajo,20,Tráfico fluido.
Madrid,29.6,cielo claro,30,14.5,,2024-08-14 13:00:00,Bajo,28,Tráfico fluido.
Vigo,27.5,nublado,41,19.3,,2024-08-14 13:00:00,Bajo,20,Tráfico fluido.
Madrid,29.6,cielo claro,30,14.5,,2024-08-14 13:00:00,Bajo,28,Tráfico fluido.
Vigo,27.5,nublado,41,19.3,,2024-08-14 13:00:00,Bajo,20,Tráfico fluido.
Madrid,30.4,cielo claro,27,12.6,,2024-08-14 14:00:00,Bajo,28,Tráfico fluido.
Vigo,28.3,nublado,38,19.1,,2024-08-14 14:00:00,Bajo,20,Tráfico fluido.
Madrid,30.4,cielo claro,27,12.6,,2024-08-14 14:00:00,Bajo,28,Tráfico fluido.
Vigo,28.3,nublado,38,19.1,,2024-08-14 14:00:00,Bajo,20,Tráfico fluido.
Madrid,30.4,cielo claro,25,10.9,,2024-08-14 15:00:00,Bajo,28,Tráfico fluido.
Vigo,28.5,cielo claro,39,19.8,,2024-08-14 15:00:00,Bajo,20,Tráfico fluido.
Madrid,30.4,cielo claro,25,10.9,,2024-08-14 15:00:00,Bajo,28,Tráfico fluido.
Vigo,28.5,cielo claro,39,19.8,,2024-08-14 15:00:00,Bajo,20,Tráfico fluido.
Madrid,31.3,nublado,22,7.0,,2024-08-14 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,28.3,cielo claro,40,19.6,,2024-08-14 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.3,nublado,22,7.0,,2024-08-14 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,28.3,cielo claro,40,19.6,,2024-08-14 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.5,nublado,20,11.5,,2024-08-14 17:00:00,Alto,63,Tráfico pesado.
Vigo,27.2,cielo claro,45,21.3,,2024-08-14 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.5,nublado,20,11.5,,2024-08-14 17:00:00,Alto,63,Tráfico pesado.
Vigo,27.2,cielo claro,45,21.3,,2024-08-14 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,29.9,cielo claro,23,21.1,,2024-08-14 18:00:00,Alto,63,Tráfico pesado.
Vigo,25.2,cielo claro,51,22.7,,2024-08-14 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,29.9,cielo claro,23,21.1,,2024-08-14 18:00:00,Alto,63,Tráfico pesado.
Vigo,25.2,cielo claro,51,22.7,,2024-08-14 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,27.5,cielo claro,27,22.5,,2024-08-14 19:00:00,Bajo,28,Tráfico fluido.
Vigo,22.9,cielo claro,57,19.4,,2024-08-14 19:00:00,Bajo,20,Tráfico fluido.
Madrid,27.5,cielo claro,27,22.5,,2024-08-14 19:00:00,Bajo,28,Tráfico fluido.
Vigo,22.9,cielo claro,57,19.4,,2024-08-14 19:00:00,Bajo,20,Tráfico fluido.
Madrid,25.9,cielo claro,31,22.1,,2024-08-14 20:00:00,Bajo,28,Tráfico fluido.
Vigo,21.4,cielo claro,62,16.2,,2024-08-14 20:00:00,Bajo,20,Tráfico fluido.
Madrid,25.9,cielo claro,31,22.1,,2024-08-14 20:00:00,Bajo,28,Tráfico fluido.
Vigo,21.4,cielo claro,62,16.2,,2024-08-14 20:00:00,Bajo,20,Tráfico fluido.
Madrid,24.7,cielo claro,35,19.0,,2024-08-14 21:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,64,12.3,,2024-08-14 21:00:00,Bajo,20,Tráfico fluido.
Madrid,24.7,cielo claro,35,19.0,,2024-08-14 21:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,64,12.3,,2024-08-14 21:00:00,Bajo,20,Tráfico fluido.
Madrid,23.5,cielo claro,38,19.5,,2024-08-14 22:00:00,Bajo,28,Tráfico fluido.
Vigo,20.0,cielo claro,67,6.8,,2024-08-14 22:00:00,Bajo,15,Tráfico fluido.
Madrid,23.5,cielo claro,38,19.5,,2024-08-14 22:00:00,Bajo,28,Tráfico fluido.
Vigo,20.0,cielo claro,67,6.8,,2024-08-14 22:00:00,Bajo,15,Tráfico fluido.
Madrid,22.1,cielo claro,44,15.9,,2024-08-14 23:00:00,Bajo,28,Tráfico fluido.
Vigo,18.8,cielo claro,74,4.3,,2024-08-14 23:00:00,Bajo,15,Tráfico fluido.
Madrid,22.1,cielo claro,44,15.9,,2024-08-14 23:00:00,Bajo,28,Tráfico fluido.
Vigo,18.8,cielo claro,74,4.3,,2024-08-14 23:00:00,Bajo,15,Tráfico fluido.
Madrid,20.7,cielo claro,50,13.7,,2024-08-15 00:00:00,Bajo,28,Tráfico fluido.
Vigo,17.9,cielo claro,79,4.8,,2024-08-15 00:00:00,Bajo,15,Tráfico fluido.
Madrid,20.7,cielo claro,50,13.7,,2024-08-15 00:00:00,Bajo,28,Tráfico fluido.
Vigo,17.9,cielo claro,79,4.8,,2024-08-15 00:00:00,Bajo,15,Tráfico fluido.
Madrid,19.4,cielo claro,56,12.2,,2024-08-15 01:00:00,Bajo,28,Tráfico fluido.
Vigo,17.3,cielo claro,82,5.7,,2024-08-15 01:00:00,Bajo,15,Tráfico fluido.
Madrid,19.4,cielo claro,56,12.2,,2024-08-15 01:00:00,Bajo,28,Tráfico fluido.
Vigo,17.3,cielo claro,82,5.7,,2024-08-15 01:00:00,Bajo,15,Tráfico fluido.
Madrid,18.6,cielo claro,59,9.0,,2024-08-15 02:00:00,Bajo,23,Tráfico fluido.
Vigo,17.4,cielo claro,77,4.0,,2024-08-15 02:00:00,Bajo,15,Tráfico fluido.
Madrid,18.6,cielo claro,59,9.0,,2024-08-15 02:00:00,Bajo,23,Tráfico fluido.
Vigo,17.4,cielo claro,77,4.0,,2024-08-15 02:00:00,Bajo,15,Tráfico fluido.
Madrid,17.8,cielo claro,61,7.8,,2024-08-15 03:00:00,Bajo,23,Tráfico fluido.
Vigo,17.5,cielo claro,75,1.5,,2024-08-15 03:00:00,Bajo,15,Tráfico fluido.
Madrid,17.8,cielo claro,61,7.8,,2024-08-15 03:00:00,Bajo,23,Tráfico fluido.
Vigo,17.5,cielo claro,75,1.5,,2024-08-15 03:00:00,Bajo,15,Tráfico fluido.
Madrid,17.1,cielo claro,62,8.3,,2024-08-15 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.1,cielo claro,78,2.0,,2024-08-15 04:00:00,Bajo,15,Tráfico fluido.
Madrid,17.1,cielo claro,62,8.3,,2024-08-15 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.1,cielo claro,78,2.0,,2024-08-15 04:00:00,Bajo,15,Tráfico fluido.
Madrid,16.2,cielo claro,63,8.9,,2024-08-15 05:00:00,Bajo,23,Tráfico fluido.
Vigo,16.7,cielo claro,81,2.3,,2024-08-15 05:00:00,Bajo,15,Tráfico fluido.
Madrid,16.2,cielo claro,63,8.9,,2024-08-15 05:00:00,Bajo,23,Tráfico fluido.
Vigo,16.7,cielo claro,81,2.3,,2024-08-15 05:00:00,Bajo,15,Tráfico fluido.
Madrid,15.9,cielo claro,60,10.7,,2024-08-15 06:00:00,Bajo,28,Tráfico fluido.
Vigo,15.1,cielo claro,89,3.1,,2024-08-15 06:00:00,Bajo,15,Tráfico fluido.
Madrid,15.9,cielo claro,60,10.7,,2024-08-15 06:00:00,Bajo,28,Tráfico fluido.
Vigo,15.1,cielo claro,89,3.1,,2024-08-15 06:00:00,Bajo,15,Tráfico fluido.
Madrid,16.9,cielo claro,54,12.8,,2024-08-15 07:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,16.8,cielo claro,81,3.6,,2024-08-15 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,16.9,cielo claro,54,12.8,,2024-08-15 07:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,16.8,cielo claro,81,3.6,,2024-08-15 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,18.6,cielo claro,49,12.8,,2024-08-15 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,20.1,cielo claro,62,1.9,,2024-08-15 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,18.6,cielo claro,49,12.8,,2024-08-15 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,20.1,cielo claro,62,1.9,,2024-08-15 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,20.8,cielo claro,42,13.2,,2024-08-15 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,23.6,cielo claro,49,1.4,,2024-08-15 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,20.8,cielo claro,42,13.2,,2024-08-15 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,23.6,cielo claro,49,1.4,,2024-08-15 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,23.2,cielo claro,32,12.8,,2024-08-15 10:00:00,Bajo,28,Tráfico fluido.
Vigo,26.7,cielo claro,41,0.5,,2024-08-15 10:00:00,Bajo,15,Tráfico fluido.
Madrid,23.2,cielo claro,32,12.8,,2024-08-15 10:00:00,Bajo,28,Tráfico fluido.
Vigo,26.7,cielo claro,41,0.5,,2024-08-15 10:00:00,Bajo,15,Tráfico fluido.
Madrid,25.4,cielo claro,24,9.2,,2024-08-15 11:00:00,Bajo,23,Tráfico fluido.
Vigo,29.0,cielo claro,38,2.4,,2024-08-15 11:00:00,Bajo,15,Tráfico fluido.
Madrid,25.4,cielo claro,24,9.2,,2024-08-15 11:00:00,Bajo,23,Tráfico fluido.
Vigo,29.0,cielo claro,38,2.4,,2024-08-15 11:00:00,Bajo,15,Tráfico fluido.
Madrid,27.6,cielo claro,19,10.5,,2024-08-15 12:00:00,Bajo,28,Tráfico fluido.
Vigo,30.8,cielo claro,33,6.6,,2024-08-15 12:00:00,Bajo,15,Tráfico fluido.
Madrid,27.6,cielo claro,19,10.5,,2024-08-15 12:00:00,Bajo,28,Tráfico fluido.
Vigo,30.8,cielo claro,33,6.6,,2024-08-15 12:00:00,Bajo,15,Tráfico fluido.
Madrid,28.4,cielo claro,22,11.2,,2024-08-15 13:00:00,Bajo,28,Tráfico fluido.
Vigo,32.2,cielo claro,27,7.3,,2024-08-15 13:00:00,Bajo,15,Tráfico fluido.
Madrid,28.4,cielo claro,22,11.2,,2024-08-15 13:00:00,Bajo,28,Tráfico fluido.
Vigo,32.2,cielo claro,27,7.3,,2024-08-15 13:00:00,Bajo,15,Tráfico fluido.
Madrid,29.9,cielo claro,20,11.5,,2024-08-15 14:00:00,Bajo,28,Tráfico fluido.
Vigo,32.7,cielo claro,27,12.1,,2024-08-15 14:00:00,Bajo,20,Tráfico fluido.
Madrid,29.9,cielo claro,20,11.5,,2024-08-15 14:00:00,Bajo,28,Tráfico fluido.
Vigo,32.7,cielo claro,27,12.1,,2024-08-15 14:00:00,Bajo,20,Tráfico fluido.
Madrid,30.7,cielo claro,20,13.8,,2024-08-15 15:00:00,Bajo,28,Tráfico fluido.
Vigo,32.8,cielo claro,26,15.3,,2024-08-15 15:00:00,Bajo,20,Tráfico fluido.
Madrid,30.7,cielo claro,20,13.8,,2024-08-15 15:00:00,Bajo,28,Tráfico fluido.
Vigo,32.8,cielo claro,26,15.3,,2024-08-15 15:00:00,Bajo,20,Tráfico fluido.
Madrid,30.8,cielo claro,21,14.7,,2024-08-15 16:00:00,Alto,63,Tráfico pesado.
Vigo,32.6,cielo claro,26,17.5,,2024-08-15 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.8,cielo claro,21,14.7,,2024-08-15 16:00:00,Alto,63,Tráfico pesado.
Vigo,32.6,cielo claro,26,17.5,,2024-08-15 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.6,cielo claro,23,14.9,,2024-08-15 17:00:00,Alto,63,Tráfico pesado.
Vigo,31.5,cielo claro,33,19.8,,2024-08-15 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.6,cielo claro,23,14.9,,2024-08-15 17:00:00,Alto,63,Tráfico pesado.
Vigo,31.5,cielo claro,33,19.8,,2024-08-15 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,29.9,cielo claro,24,15.0,,2024-08-15 18:00:00,Alto,63,Tráfico pesado.
Vigo,29.5,cielo claro,43,19.9,,2024-08-15 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,29.9,cielo claro,24,15.0,,2024-08-15 18:00:00,Alto,63,Tráfico pesado.
Vigo,29.5,cielo claro,43,19.9,,2024-08-15 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,28.7,cielo claro,26,12.9,,2024-08-15 19:00:00,Bajo,28,Tráfico fluido.
Vigo,27.0,cielo claro,52,18.0,,2024-08-15 19:00:00,Bajo,20,Tráfico fluido.
Madrid,28.7,cielo claro,26,12.9,,2024-08-15 19:00:00,Bajo,28,Tráfico fluido.
Vigo,27.0,cielo claro,52,18.0,,2024-08-15 19:00:00,Bajo,20,Tráfico fluido.
Madrid,27.0,cielo claro,29,12.2,,2024-08-15 20:00:00,Bajo,28,Tráfico fluido.
Vigo,25.0,cielo claro,56,15.5,,2024-08-15 20:00:00,Bajo,20,Tráfico fluido.
Madrid,27.0,cielo claro,29,12.2,,2024-08-15 20:00:00,Bajo,28,Tráfico fluido.
Vigo,25.0,cielo claro,56,15.5,,2024-08-15 20:00:00,Bajo,20,Tráfico fluido.
Madrid,25.6,cielo claro,30,14.3,,2024-08-15 21:00:00,Bajo,28,Tráfico fluido.
Vigo,23.7,cielo claro,59,11.9,,2024-08-15 21:00:00,Bajo,20,Tráfico fluido.
Madrid,25.6,cielo claro,30,14.3,,2024-08-15 21:00:00,Bajo,28,Tráfico fluido.
Vigo,23.7,cielo claro,59,11.9,,2024-08-15 21:00:00,Bajo,20,Tráfico fluido.
Madrid,24.5,cielo claro,34,17.7,,2024-08-15 22:00:00,Bajo,28,Tráfico fluido.
Vigo,22.6,cielo claro,64,8.4,,2024-08-15 22:00:00,Bajo,15,Tráfico fluido.
Madrid,24.5,cielo claro,34,17.7,,2024-08-15 22:00:00,Bajo,28,Tráfico fluido.
Vigo,22.6,cielo claro,64,8.4,,2024-08-15 22:00:00,Bajo,15,Tráfico fluido.
Madrid,23.1,cielo claro,42,18.4,,2024-08-15 23:00:00,Bajo,28,Tráfico fluido.
Vigo,21.6,cielo claro,69,5.2,,2024-08-15 23:00:00,Bajo,15,Tráfico fluido.
Madrid,23.1,cielo claro,42,18.4,,2024-08-15 23:00:00,Bajo,28,Tráfico fluido.
Vigo,21.6,cielo claro,69,5.2,,2024-08-15 23:00:00,Bajo,15,Tráfico fluido.
Madrid,21.8,cielo claro,47,15.0,,2024-08-16 00:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,73,5.1,,2024-08-16 00:00:00,Bajo,15,Tráfico fluido.
Madrid,21.8,cielo claro,47,15.0,,2024-08-16 00:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,73,5.1,,2024-08-16 00:00:00,Bajo,15,Tráfico fluido.
Madrid,21.7,cielo claro,47,10.9,,2024-08-16 01:00:00,Bajo,28,Tráfico fluido.
Vigo,20.1,cielo claro,71,5.0,,2024-08-16 01:00:00,Bajo,15,Tráfico fluido.
Madrid,21.7,cielo claro,47,10.9,,2024-08-16 01:00:00,Bajo,28,Tráfico fluido.
Vigo,20.1,cielo claro,71,5.0,,2024-08-16 01:00:00,Bajo,15,Tráfico fluido.
Madrid,20.7,cielo claro,50,8.3,,2024-08-16 02:00:00,Bajo,23,Tráfico fluido.
Vigo,19.4,cielo claro,73,4.5,,2024-08-16 02:00:00,Bajo,15,Tráfico fluido.
Madrid,20.7,cielo claro,50,8.3,,2024-08-16 02:00:00,Bajo,23,Tráfico fluido.
Vigo,19.4,cielo claro,73,4.5,,2024-08-16 02:00:00,Bajo,15,Tráfico fluido.
Madrid,19.8,cielo claro,53,10.2,,2024-08-16 03:00:00,Bajo,28,Tráfico fluido.
Vigo,18.7,cielo claro,76,5.0,,2024-08-16 03:00:00,Bajo,15,Tráfico fluido.
Madrid,19.8,cielo claro,53,10.2,,2024-08-16 03:00:00,Bajo,28,Tráfico fluido.
Vigo,18.7,cielo claro,76,5.0,,2024-08-16 03:00:00,Bajo,15,Tráfico fluido.
Madrid,18.9,cielo claro,56,9.5,,2024-08-16 04:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,cielo claro,76,5.1,,2024-08-16 04:00:00,Bajo,15,Tráfico fluido.
Madrid,18.9,cielo claro,56,9.5,,2024-08-16 04:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,cielo claro,76,5.1,,2024-08-16 04:00:00,Bajo,15,Tráfico fluido.
Madrid,18.2,cielo claro,57,9.7,,2024-08-16 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.8,cielo claro,75,4.8,,2024-08-16 05:00:00,Bajo,15,Tráfico fluido.
Madrid,18.2,cielo claro,57,9.7,,2024-08-16 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.8,cielo claro,75,4.8,,2024-08-16 05:00:00,Bajo,15,Tráfico fluido.
Madrid,17.9,cielo claro,57,10.0,,2024-08-16 06:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,75,4.4,,2024-08-16 06:00:00,Bajo,15,Tráfico fluido.
Madrid,17.9,cielo claro,57,10.0,,2024-08-16 06:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,75,4.4,,2024-08-16 06:00:00,Bajo,15,Tráfico fluido.
Madrid,19.5,cielo claro,50,8.3,,2024-08-16 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,19.9,cielo claro,63,2.7,,2024-08-16 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,19.5,cielo claro,50,8.3,,2024-08-16 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,19.9,cielo claro,63,2.7,,2024-08-16 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.0,cielo claro,43,7.7,,2024-08-16 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,23.0,cielo claro,50,0.7,,2024-08-16 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.0,cielo claro,43,7.7,,2024-08-16 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,23.0,cielo claro,50,0.7,,2024-08-16 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.3,cielo claro,40,5.0,,2024-08-16 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,26.3,cielo claro,40,1.3,,2024-08-16 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.3,cielo claro,40,5.0,,2024-08-16 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,26.3,cielo claro,40,1.3,,2024-08-16 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,26.4,cielo claro,36,2.2,,2024-08-16 10:00:00,Bajo,23,Tráfico fluido.
Vigo,29.2,cielo claro,38,6.0,,2024-08-16 10:00:00,Bajo,15,Tráfico fluido.
Madrid,26.4,cielo claro,36,2.2,,2024-08-16 10:00:00,Bajo,23,Tráfico fluido.
Vigo,29.2,cielo claro,38,6.0,,2024-08-16 10:00:00,Bajo,15,Tráfico fluido.
Madrid,28.5,cielo claro,28,2.1,,2024-08-16 11:00:00,Bajo,23,Tráfico fluido.
Vigo,31.7,cielo claro,36,9.4,,2024-08-16 11:00:00,Bajo,15,Tráfico fluido.
Madrid,28.5,cielo claro,28,2.1,,2024-08-16 11:00:00,Bajo,23,Tráfico fluido.
Vigo,31.7,cielo claro,36,9.4,,2024-08-16 11:00:00,Bajo,15,Tráfico fluido.
Madrid,30.5,cielo claro,21,3.2,,2024-08-16 12:00:00,Bajo,23,Tráfico fluido.
Vigo,33.5,cielo claro,33,13.1,,2024-08-16 12:00:00,Bajo,20,Tráfico fluido.
Madrid,30.5,cielo claro,21,3.2,,2024-08-16 12:00:00,Bajo,23,Tráfico fluido.
Vigo,33.5,cielo claro,33,13.1,,2024-08-16 12:00:00,Bajo,20,Tráfico fluido.
Madrid,32.1,cielo claro,19,4.7,,2024-08-16 13:00:00,Bajo,23,Tráfico fluido.
Vigo,34.7,cielo claro,31,14.4,,2024-08-16 13:00:00,Bajo,20,Tráfico fluido.
Madrid,32.1,cielo claro,19,4.7,,2024-08-16 13:00:00,Bajo,23,Tráfico fluido.
Vigo,34.7,cielo claro,31,14.4,,2024-08-16 13:00:00,Bajo,20,Tráfico fluido.
Madrid,33.4,cielo claro,15,5.8,,2024-08-16 14:00:00,Bajo,23,Tráfico fluido.
Vigo,35.6,cielo claro,29,15.3,,2024-08-16 14:00:00,Bajo,20,Tráfico fluido.
